UF,COD_UF,COD_MUNIC,NOME_DO_MUNICIPIO,Populacao_2022
MG,31,46552,Pai Pedro, 5 551
MG,31,46602,Paiva, 1 474
MG,31,46701,Palma, 5 707
MG,31,46750,Palmópolis, 6 301
MG,31,46909,Papagaios, 13 920
MG,31,47006,Paracatu, 94 023
MG,31,47105,Pará de Minas, 97 139
MG,31,47204,Paraguaçu, 21 723
MG,31,47303,Paraisópolis, 20 445
MG,31,47402,Paraopeba, 24 107
MG,31,47501,Passabém, 1 600
MG,31,47600,Passa Quatro, 15 515
MG,31,47709,Passa Tempo, 8 473
MG,31,47808,Passa Vinte, 2 233
MG,31,47907,Passos, 111 939
MG,31,47956,Patis, 4 837
MG,31,48004,Patos de Minas, 159 235
MG,31,48103,Patrocínio, 89 826
MG,31,48202,Patrocínio do Muriaé, 5 576
MG,31,48301,Paula Cândido, 8 659
MG,31,48400,Paulistas, 4 389
MG,31,48509,Pavão, 8 047
MG,31,48608,Peçanha, 17 446
MG,31,48707,Pedra Azul, 24 410
MG,31,48756,Pedra Bonita, 7 320
MG,31,48806,Pedra do Anta, 3 311
MG,31,48905,Pedra do Indaiá, 4 112
MG,31,49002,Pedra Dourada, 2 757
MG,31,49101,Pedralva, 10 760
MG,31,49150,Pedras de Maria da Cruz, 10 433
MG,31,49200,Pedrinópolis, 3 344
MG,31,49309,Pedro Leopoldo, 62 580
MG,31,49408,Pedro Teixeira, 1 810
MG,31,49507,Pequeri, 3 351
MG,31,49606,Pequi, 4 155
MG,31,49705,Perdigão, 12 268
MG,31,49804,Perdizes, 17 151
MG,31,49903,Perdões, 21 384
MG,31,49952,Periquito, 6 553
MG,31,50000,Pescador, 3 570
MG,31,50109,Piau, 2 796
MG,31,50158,Piedade de Caratinga, 8 529
MG,31,50208,Piedade de Ponte Nova, 3 976
MG,31,50307,Piedade do Rio Grande, 4 604
MG,31,50406,Piedade dos Gerais, 5 019
MG,31,50505,Pimenta, 8 563
MG,31,50539,Pingo-d'Água, 4 706
MG,31,50570,Pintópolis, 7 084
MG,31,50604,Piracema, 6 700
MG,31,50703,Pirajuba, 5 537
MG,31,50802,Piranga, 17 018
MG,31,50901,Piranguçu, 6 041
MG,31,51008,Piranguinho, 9 120
MG,31,51107,Pirapetinga, 11 077
MG,31,51206,Pirapora, 55 606
MG,31,51305,Piraúba, 11 610
MG,31,51404,Pitangui, 26 685
MG,31,51503,Piumhi, 36 062
MG,31,51602,Planura, 11 145
MG,31,51701,Poço Fundo, 16 390
MG,31,51800,Poços de Caldas, 163 742
MG,31,51909,Pocrane, 8 350
MG,31,52006,Pompéu, 31 047
MG,31,52105,Ponte Nova, 57 776
MG,31,52131,Ponto Chique, 3 747
MG,31,52170,Ponto dos Volantes, 10 883
MG,31,52204,Porteirinha, 37 438
MG,31,52303,Porto Firme, 10 569
MG,31,52402,Poté, 13 666
MG,31,52501,Pouso Alegre, 152 217
MG,31,52600,Pouso Alto, 6 566
MG,31,52709,Prados, 9 048
MG,31,52808,Prata, 28 342
MG,31,52907,Pratápolis, 8 406
MG,31,53004,Pratinha, 3 559
MG,31,53103,Presidente Bernardes, 4 850
MG,31,53202,Presidente Juscelino, 3 465
MG,31,53301,Presidente Kubitschek, 3 071
MG,31,53400,Presidente Olegário, 18 765
MG,31,53509,Alto Jequitibá, 8 397
MG,31,53608,Prudente de Morais, 11 466
MG,31,53707,Quartel Geral, 3 179
MG,31,53806,Queluzito, 1 770
MG,31,53905,Raposos, 16 279
MG,31,54002,Raul Soares, 23 423
MG,31,54101,Recreio, 11 007
MG,31,54150,Reduto, 7 848
MG,31,54200,Resende Costa, 11 230
MG,31,54309,Resplendor, 17 226
MG,31,54408,Ressaquinha, 4 548
MG,31,54457,Riachinho, 6 863
MG,31,54507,Riacho dos Machados, 8 756
MG,31,54606,Ribeirão das Neves, 329 794
MG,31,54705,Ribeirão Vermelho, 4 080
MG,31,54804,Rio Acima, 10 261
MG,31,54903,Rio Casca, 12 789
MG,31,55009,Rio Doce, 2 484
MG,31,55108,Rio do Prado, 4 639
MG,31,55207,Rio Espera, 5 429
MG,31,55306,Rio Manso, 5 568
MG,31,55405,Rio Novo, 8 518
MG,31,55504,Rio Paranaíba, 14 532
MG,31,55603,Rio Pardo de Minas, 28 271
MG,31,55702,Rio Piracicaba, 14 631
MG,31,55801,Rio Pomba, 17 443
MG,31,55900,Rio Preto, 5 141
MG,31,56007,Rio Vermelho, 12 641
MG,31,56106,Ritápolis, 4 994
MG,31,56205,Rochedo de Minas, 2 291
MG,31,56304,Rodeiro, 8 664
MG,31,56403,Romaria, 3 386
MG,31,56452,Rosário da Limeira, 4 734
MG,31,56502,Rubelita, 5 679
MG,31,56601,Rubim, 10 298
MG,31,56700,Sabará, 129 380
MG,31,56809,Sabinópolis, 14 240
MG,31,56908,Sacramento, 26 670
MG,31,57005,Salinas, 40 178
MG,31,57104,Salto da Divisa, 6 110
MG,31,57203,Santa Bárbara, 30 466
MG,31,57252,Santa Bárbara do Leste, 8 458
MG,31,57278,Santa Bárbara do Monte Verde, 3 095
MG,31,57302,Santa Bárbara do Tugúrio, 4 208
MG,31,57336,Santa Cruz de Minas, 8 109
MG,31,57377,Santa Cruz de Salinas, 3 910
MG,31,57401,Santa Cruz do Escalvado, 4 673
MG,31,57500,Santa Efigênia de Minas, 4 039
MG,31,57609,Santa Fé de Minas, 3 522
MG,31,57658,Santa Helena de Minas, 5 938
MG,31,57708,Santa Juliana, 15 734
MG,31,57807,Santa Luzia, 219 132
MG,31,57906,Santa Margarida, 16 395
MG,31,58003,Santa Maria de Itabira, 10 485
MG,31,58102,Santa Maria do Salto, 4 755
MG,31,58201,Santa Maria do Suaçuí, 12 788
MG,31,58300,Santana da Vargem, 6 691
MG,31,58409,Santana de Cataguases, 3 489
MG,31,58508,Santana de Pirapama, 7 030
MG,31,58607,Santana do Deserto, 3 747
MG,31,58706,Santana do Garambéu, 2 137
MG,31,58805,Santana do Jacaré, 4 214
MG,31,58904,Santana do Manhuaçu, 8 987
MG,31,58953,Santana do Paraíso, 44 800
MG,31,59001,Santana do Riacho, 5 313
MG,31,59100,Santana dos Montes, 3 469
MG,31,59209,Santa Rita de Caldas, 8 460
MG,31,59308,Santa Rita de Jacutinga, 4 755
MG,31,59357,Santa Rita de Minas, 6 773
MG,31,59407,Santa Rita de Ibitipoca, 3 301
MG,31,59506,Santa Rita do Itueto, 5 826
MG,31,59605,Santa Rita do Sapucaí, 40 635
MG,31,59704,Santa Rosa da Serra, 3 382
MG,31,59803,Santa Vitória, 20 973
MG,31,59902,Santo Antônio do Amparo, 17 285
MG,31,60009,Santo Antônio do Aventureiro, 3 769
MG,31,60108,Santo Antônio do Grama, 4 229
MG,31,60207,Santo Antônio do Itambé, 3 915
MG,31,60306,Santo Antônio do Jacinto, 10 327
MG,31,60405,Santo Antônio do Monte, 27 295
MG,31,60454,Santo Antônio do Retiro, 6 629
MG,31,60504,Santo Antônio do Rio Abaixo, 1 808
MG,31,60603,Santo Hipólito, 2 717
MG,31,60702,Santos Dumont, 42 406
MG,31,60801,São Bento Abade, 4 713
MG,31,60900,São Brás do Suaçuí, 3 989
MG,31,60959,São Domingos das Dores, 5 626
MG,31,61007,São Domingos do Prata, 17 392
MG,31,61056,São Félix de Minas, 3 200
MG,31,61106,São Francisco, 52 762
MG,31,61205,São Francisco de Paula, 6 187
MG,31,61304,São Francisco de Sales, 5 732
MG,31,61403,São Francisco do Glória, 4 800
MG,31,61502,São Geraldo, 10 282
MG,31,61601,São Geraldo da Piedade, 3 305
MG,31,61650,São Geraldo do Baixio, 3 143
MG,31,61700,São Gonçalo do Abaeté, 7 375
MG,31,61809,São Gonçalo do Pará, 11 770
MG,31,61908,São Gonçalo do Rio Abaixo, 11 850
MG,31,62005,São Gonçalo do Sapucaí, 23 959
MG,31,62104,São Gotardo, 40 910
MG,31,62203,São João Batista do Glória, 7 652
MG,31,62252,São João da Lagoa, 4 822
MG,31,62302,São João da Mata, 2 914
MG,31,62401,São João da Ponte, 23 930
MG,31,62450,São João das Missões, 13 024
MG,31,62500,São João del Rei, 90 225
MG,31,62559,São João do Manhuaçu, 11 246
MG,31,62575,São João do Manteninha, 5 331
MG,31,62609,São João do Oriente, 7 070
MG,31,62658,São João do Pacuí, 3 972
MG,31,62708,São João do Paraíso, 23 910
MG,31,62807,São João Evangelista, 15 315
MG,31,62906,São João Nepomuceno, 25 565
MG,31,62922,São Joaquim de Bicas, 34 348
MG,31,62948,São José da Barra, 7 793
MG,31,62955,São José da Lapa, 26 090
MG,31,63003,São José da Safira, 3 806
MG,31,63102,São José da Varginha, 4 536
MG,31,63201,São José do Alegre, 4 133
MG,31,63300,São José do Divino, 3 464
MG,31,63409,São José do Goiabal, 5 396
MG,31,63508,São José do Jacuri, 6 197
MG,31,63607,São José do Mantimento, 2 753
MG,31,63706,São Lourenço, 44 798
MG,31,63805,São Miguel do Anta, 6 334
MG,31,63904,São Pedro da União, 4 885
MG,31,64001,São Pedro dos Ferros, 7 166
MG,31,64100,São Pedro do Suaçuí, 5 103
MG,31,64209,São Romão, 10 315
MG,31,64308,São Roque de Minas, 7 129
MG,31,64407,São Sebastião da Bela Vista, 6 387
MG,31,64431,São Sebastião da Vargem Alegre, 3 113
MG,31,64472,São Sebastião do Anta, 6 194
MG,31,64506,São Sebastião do Maranhão, 10 079
MG,31,64605,São Sebastião do Oeste, 8 815
MG,31,64704,São Sebastião do Paraíso, 71 796
MG,31,64803,São Sebastião do Rio Preto, 1 259
MG,31,64902,São Sebastião do Rio Verde, 2 300
MG,31,65008,São Tiago, 11 192
MG,31,65107,São Tomás de Aquino, 6 740
MG,31,65206,São Tomé das Letras, 6 904
MG,31,65305,São Vicente de Minas, 6 804
MG,31,65404,Sapucaí-Mirim, 6 311
MG,31,65503,Sardoá, 5 104
MG,31,65537,Sarzedo, 36 844
MG,31,65552,Setubinha, 9 917
MG,31,65560,Sem-Peixe, 2 433
MG,31,65578,Senador Amaral, 6 206
MG,31,65602,Senador Cortes, 2 240
MG,31,65701,Senador Firmino, 7 716
MG,31,65800,Senador José Bento, 2 068
MG,31,65909,Senador Modestino Gonçalves, 4 008
MG,31,66006,Senhora de Oliveira, 5 483
MG,31,66105,Senhora do Porto, 3 067
MG,31,66204,Senhora dos Remédios, 10 384
MG,31,66303,Sericita, 7 345
MG,31,66402,Seritinga, 1 819
MG,31,66501,Serra Azul de Minas, 3 792
MG,31,66600,Serra da Saudade,  833
MG,31,66709,Serra dos Aimorés, 6 944
MG,31,66808,Serra do Salitre, 11 801
MG,31,66907,Serrania, 7 621
MG,31,66956,Serranópolis de Minas, 4 399
MG,31,67004,Serranos, 1 990
MG,31,67103,Serro, 21 952
MG,31,67202,Sete Lagoas, 227 397
MG,31,67301,Silveirânia, 2 323
MG,31,67400,Silvianópolis, 6 179
MG,31,67509,Simão Pereira, 2 947
MG,31,67608,Simonésia, 19 750
MG,31,67707,Sobrália, 5 137
MG,31,67806,Soledade de Minas, 5 613
MG,31,67905,Tabuleiro, 4 014
MG,31,68002,Taiobeiras, 33 050
MG,31,68051,Taparuba, 3 387
MG,31,68101,Tapira, 4 118
MG,31,68200,Tapiraí, 1 690
MG,31,68309,Taquaraçu de Minas, 4 224
MG,31,68408,Tarumirim, 14 709
MG,31,68507,Teixeiras, 12 255
MG,31,68606,Teófilo Otoni, 137 418
MG,31,68705,Timóteo, 81 579
MG,31,68804,Tiradentes, 7 744
MG,31,68903,Tiros, 7 883
MG,31,69000,Tocantins, 16 185
MG,31,69059,Tocos do Moji, 3 826
MG,31,69109,Toledo, 7 214
MG,31,69208,Tombos, 8 609
MG,31,69307,Três Corações, 75 485
MG,31,69356,Três Marias, 28 895
MG,31,69406,Três Pontas, 55 255
MG,31,69505,Tumiritinga, 5 886
MG,31,69604,Tupaciguara, 25 470
MG,31,69703,Turmalina, 20 000
MG,31,69802,Turvolândia, 4 935
MG,31,69901,Ubá, 103 365
MG,31,70008,Ubaí, 11 708
MG,31,70057,Ubaporanga, 13 017
MG,31,70107,Uberaba, 337 836
MG,31,70206,Uberlândia, 713 224
MG,31,70305,Umburatiba, 2 684
MG,31,70404,Unaí, 86 619
MG,31,70438,União de Minas, 3 828
MG,31,70479,Uruana de Minas, 3 282
MG,31,70503,Urucânia, 10 600
MG,31,70529,Urucuia, 17 479
MG,31,70578,Vargem Alegre, 5 780
MG,31,70602,Vargem Bonita, 2 158
MG,31,70651,Vargem Grande do Rio Pardo, 4 633
MG,31,70701,Varginha, 136 467
MG,31,70750,Varjão de Minas, 6 969
MG,31,70800,Várzea da Palma, 33 744
MG,31,70909,Varzelândia, 18 840
MG,31,71006,Vazante, 19 975
MG,31,71030,Verdelândia, 7 672
MG,31,71071,Veredinha, 5 181
MG,31,71105,Veríssimo, 3 411
MG,31,71154,Vermelho Novo, 4 899
MG,31,71204,Vespasiano, 129 246
MG,31,71303,Viçosa, 76 430
MG,31,71402,Vieiras, 3 700
MG,31,71501,Mathias Lobato, 3 038
MG,31,71600,Virgem da Lapa, 11 804
MG,31,71709,Virgínia, 8 908
MG,31,71808,Virginópolis, 10 314
MG,31,71907,Virgolândia, 4 552
MG,31,72004,Visconde do Rio Branco, 39 160
MG,31,72103,Volta Grande, 4 443
MG,31,72202,Wenceslau Braz, 2 356
ES,32,00102,Afonso Cláudio, 30 684
ES,32,00136,Águia Branca, 9 711
ES,32,00169,Água Doce do Norte, 12 042
ES,32,00201,Alegre, 29 177
ES,32,00300,Alfredo Chaves, 13 836
ES,32,00359,Alto Rio Novo, 7 434
ES,32,00409,Anchieta, 29 984
ES,32,00508,Apiacá, 7 223
ES,32,00607,Aracruz, 94 765
ES,32,00706,Atílio Vivácqua, 10 540
ES,32,00805,Baixo Guandu, 30 674
ES,32,00904,Barra de São Francisco, 42 498
ES,32,01001,Boa Esperança, 13 608
ES,32,01100,Bom Jesus do Norte, 10 254
ES,32,01159,Brejetuba, 12 985
ES,32,01209,Cachoeiro de Itapemirim, 185 786
ES,32,01308,Cariacica, 353 491
ES,32,01407,Castelo, 36 930
ES,32,01506,Colatina, 120 033
ES,32,01605,Conceição da Barra, 27 458
ES,32,01704,Conceição do Castelo, 11 937
ES,32,01803,Divino de São Lourenço, 5 083
ES,32,01902,Domingos Martins, 35 416
ES,32,02009,Dores do Rio Preto, 6 596
ES,32,02108,Ecoporanga, 21 992
ES,32,02207,Fundão, 18 014
ES,32,02256,Governador Lindenberg, 11 009
ES,32,02306,Guaçuí, 29 358
ES,32,02405,Guarapari, 124 656
ES,32,02454,Ibatiba, 25 380
ES,32,02504,Ibiraçu, 11 723
ES,32,02553,Ibitirama, 9 520
ES,32,02603,Iconha, 12 326
ES,32,02652,Irupi, 13 710
ES,32,02702,Itaguaçu, 13 589
ES,32,02801,Itapemirim, 39 832
ES,32,02900,Itarana, 10 597
ES,32,03007,Iúna, 28 590
ES,32,03056,Jaguaré, 28 931
ES,32,03106,Jerônimo Monteiro, 11 575
ES,32,03130,João Neiva, 14 079
ES,32,03163,Laranja da Terra, 11 094
ES,32,03205,Linhares, 166 786
ES,32,03304,Mantenópolis, 12 770
ES,32,03320,Marataízes, 41 929
ES,32,03346,Marechal Floriano, 17 641
ES,32,03353,Marilândia, 12 387
ES,32,03403,Mimoso do Sul, 24 475
ES,32,03502,Montanha, 18 900
ES,32,03601,Mucurici, 5 466
ES,32,03700,Muniz Freire, 18 153
ES,32,03809,Muqui, 13 745
ES,32,03908,Nova Venécia, 49 065
ES,32,04005,Pancas, 18 893
ES,32,04054,Pedro Canário, 21 522
ES,32,04104,Pinheiros, 23 915
ES,32,04203,Piúma, 22 300
ES,32,04252,Ponto Belo, 6 497
ES,32,04302,Presidente Kennedy, 13 696
ES,32,04351,Rio Bananal, 19 274
ES,32,04401,Rio Novo do Sul, 11 069
ES,32,04500,Santa Leopoldina, 13 106
ES,32,04559,Santa Maria de Jetibá, 41 636
ES,32,04609,Santa Teresa, 22 808
ES,32,04658,São Domingos do Norte, 8 589
ES,32,04708,São Gabriel da Palha, 32 252
ES,32,04807,São José do Calçado, 10 878
ES,32,04906,São Mateus, 123 752
ES,32,04955,São Roque do Canaã, 10 886
ES,32,05002,Serra, 520 653
ES,32,05010,Sooretama, 26 502
ES,32,05036,Vargem Alta, 19 563
ES,32,05069,Venda Nova do Imigrante, 23 831
ES,32,05101,Viana, 73 423
ES,32,05150,Vila Pavão, 8 911
ES,32,05176,Vila Valério, 13 728
ES,32,05200,Vila Velha, 467 722
ES,32,05309,Vitória, 322 869
RJ,33,00100,Angra dos Reis, 167 434
RJ,33,00159,Aperibé, 11 034
RJ,33,00209,Araruama, 129 671
RJ,33,00225,Areal, 11 828
RJ,33,00233,Armação dos Búzios, 40 006
RJ,33,00258,Arraial do Cabo, 30 986
RJ,33,00308,Barra do Piraí, 92 883
RJ,33,00407,Barra Mansa, 169 894
RJ,33,00456,Belford Roxo, 483 087
RJ,33,00506,Bom Jardim, 28 102
RJ,33,00605,Bom Jesus do Itabapoana, 35 173
RJ,33,00704,Cabo Frio, 222 161
RJ,33,00803,Cachoeiras de Macacu, 56 943
RJ,33,00902,Cambuci, 14 616
RJ,33,00936,Carapebus, 13 847
RJ,33,00951,Comendador Levy Gasparian, 8 741
RJ,33,01009,Campos dos Goytacazes, 483 540
RJ,33,01108,Cantagalo, 19 390
RJ,33,01157,Cardoso Moreira, 12 958
RJ,33,01207,Carmo, 17 198
RJ,33,01306,Casimiro de Abreu, 46 110
RJ,33,01405,Conceição de Macabu, 21 104
RJ,33,01504,Cordeiro, 20 783
RJ,33,01603,Duas Barras, 10 980
RJ,33,01702,Duque de Caxias, 808 161
RJ,33,01801,Engenheiro Paulo de Frontin, 12 242
RJ,33,01850,Guapimirim, 51 696
RJ,33,01876,Iguaba Grande, 27 920
RJ,33,01900,Itaboraí, 224 267
RJ,33,02007,Itaguaí, 116 841
RJ,33,02056,Italva, 14 073
RJ,33,02106,Itaocara, 22 919
RJ,33,02205,Itaperuna, 101 041
RJ,33,02254,Itatiaia, 30 908
RJ,33,02270,Japeri, 96 289
RJ,33,02304,Laje do Muriaé, 7 336
RJ,33,02403,Macaé, 246 391
RJ,33,02452,Macuco, 5 415
RJ,33,02502,Magé, 228 127
RJ,33,02601,Mangaratiba, 41 220
RJ,33,02700,Maricá, 197 277
RJ,33,02809,Mendes, 17 502
RJ,33,02858,Mesquita, 167 127
RJ,33,02908,Miguel Pereira, 26 582
RJ,33,03005,Miracema, 26 881
RJ,33,03104,Natividade, 15 074
RJ,33,03203,Nilópolis, 146 774
RJ,33,03302,Niterói, 481 749
RJ,33,03401,Nova Friburgo, 189 939
RJ,33,03500,Nova Iguaçu, 785 867
RJ,33,03609,Paracambi, 41 375
RJ,33,03708,Paraíba do Sul, 42 063
RJ,33,03807,Paraty, 45 243
RJ,33,03856,Paty do Alferes, 29 619
RJ,33,03906,Petrópolis, 278 881
RJ,33,03955,Pinheiral, 24 298
RJ,33,04003,Piraí, 27 474
RJ,33,04102,Porciúncula, 17 288
RJ,33,04110,Porto Real, 20 373
RJ,33,04128,Quatis, 13 682
RJ,33,04144,Queimados, 140 523
RJ,33,04151,Quissamã, 22 393
RJ,33,04201,Resende, 129 612
RJ,33,04300,Rio Bonito, 56 276
RJ,33,04409,Rio Claro, 17 401
RJ,33,04508,Rio das Flores, 8 954
RJ,33,04524,Rio das Ostras, 156 491
RJ,33,04557,Rio de Janeiro,6 211 223
RJ,33,04607,Santa Maria Madalena, 10 232
RJ,33,04706,Santo Antônio de Pádua, 41 325
RJ,33,04755,São Francisco de Itabapoana, 45 059
RJ,33,04805,São Fidélis, 38 961
RJ,33,04904,São Gonçalo, 896 744
RJ,33,05000,São João da Barra, 36 573
RJ,33,05109,São João de Meriti, 440 962
RJ,33,05133,São José de Ubá, 7 070
RJ,33,05158,São José do Vale do Rio Preto, 22 080
RJ,33,05208,São Pedro da Aldeia, 104 029
RJ,33,05307,São Sebastião do Alto, 7 750
RJ,33,05406,Sapucaia, 17 729
RJ,33,05505,Saquarema, 89 559
RJ,33,05554,Seropédica, 80 596
RJ,33,05604,Silva Jardim, 21 352
RJ,33,05703,Sumidouro, 15 206
RJ,33,05752,Tanguá, 31 086
RJ,33,05802,Teresópolis, 165 123
RJ,33,05901,Trajano de Moraes, 10 302
RJ,33,06008,Três Rios, 78 346
RJ,33,06107,Valença, 68 088
RJ,33,06156,Varre-Sai, 10 207
RJ,33,06206,Vassouras, 33 976
RJ,33,06305,Volta Redonda, 261 563
SP,35,00105,Adamantina, 34 687
SP,35,00204,Adolfo, 4 351
SP,35,00303,Aguaí, 32 072
SP,35,00402,Águas da Prata, 7 369
SP,35,00501,Águas de Lindóia, 17 930
SP,35,00550,Águas de Santa Bárbara, 7 177
SP,35,00600,Águas de São Pedro, 2 780
SP,35,00709,Agudos, 37 680
SP,35,00758,Alambari, 6 141
SP,35,00808,Alfredo Marcondes, 4 445
SP,35,00907,Altair, 3 451
SP,35,01004,Altinópolis, 16 818
SP,35,01103,Alto Alegre, 3 841
SP,35,01152,Alumínio, 17 301
SP,35,01202,Álvares Florence, 3 915
SP,35,01301,Álvares Machado, 27 255
SP,35,01400,Álvaro de Carvalho, 4 808
SP,35,01509,Alvinlândia, 2 885
SP,35,01608,Americana, 237 240
SP,35,01707,Américo Brasiliense, 33 019
SP,35,01806,Américo de Campos, 5 870
SP,35,01905,Amparo, 68 008
SP,35,02002,Analândia, 4 589
SP,35,02101,Andradina, 59 783
SP,35,02200,Angatuba, 24 022
SP,35,02309,Anhembi, 5 674
SP,35,02408,Anhumas, 4 023
SP,35,02507,Aparecida, 32 569
SP,35,02606,Aparecida d'Oeste, 4 086
SP,35,02705,Apiaí, 24 585
SP,35,02754,Araçariguama, 21 522
SP,35,02804,Araçatuba, 200 124
SP,35,02903,Araçoiaba da Serra, 32 443
SP,35,03000,Aramina, 5 420
SP,35,03109,Arandu, 6 885
SP,35,03158,Arapeí, 2 330
SP,35,03208,Araraquara, 242 228
SP,35,03307,Araras, 130 866
SP,35,03356,Arco-Íris, 2 044
SP,35,03406,Arealva, 8 130
SP,35,03505,Areias, 3 577
SP,35,03604,Areiópolis, 10 130
SP,35,03703,Ariranha, 7 602
SP,35,03802,Artur Nogueira, 51 456
SP,35,03901,Arujá, 86 678
SP,35,03950,Aspásia, 1 842
SP,35,04008,Assis, 101 409
SP,35,04107,Atibaia, 158 647
SP,35,04206,Auriflama, 13 692
SP,35,04305,Avaí, 4 483
SP,35,04404,Avanhandava, 11 263
SP,35,04503,Avaré, 92 805
SP,35,04602,Bady Bassitt, 27 260
SP,35,04701,Balbinos, 3 887
SP,35,04800,Bálsamo, 9 596
SP,35,04909,Bananal, 9 969
SP,35,05005,Barão de Antonina, 3 531
SP,35,05104,Barbosa, 5 640
SP,35,05203,Bariri, 31 595
SP,35,05302,Barra Bonita, 34 346
SP,35,05351,Barra do Chapéu, 5 179
SP,35,05401,Barra do Turvo, 6 876
SP,35,05500,Barretos, 122 485
SP,35,05609,Barrinha, 32 092
SP,35,05708,Barueri, 316 473
SP,35,05807,Bastos, 21 503
SP,35,05906,Batatais, 58 402
SP,35,06003,Bauru, 379 146
SP,35,06102,Bebedouro, 76 373
SP,35,06201,Bento de Abreu, 2 606
SP,35,06300,Bernardino de Campos, 11 607
SP,35,06359,Bertioga, 64 188
SP,35,06409,Bilac, 7 319
SP,35,06508,Birigui, 118 979
SP,35,06607,Biritiba Mirim, 29 683
SP,35,06706,Boa Esperança do Sul, 12 978
SP,35,06805,Bocaina, 11 259
SP,35,06904,Bofete, 10 460
SP,35,07001,Boituva, 61 081
SP,35,07100,Bom Jesus dos Perdões, 22 006
SP,35,07159,Bom Sucesso de Itararé, 3 555
SP,35,07209,Borá,  907
SP,35,07308,Boracéia, 4 715
SP,35,07407,Borborema, 14 226
SP,35,07456,Borebi, 2 713
SP,35,07506,Botucatu, 145 155
SP,35,07605,Bragança Paulista, 176 811
SP,35,07704,Braúna, 5 356
SP,35,07753,Brejo Alegre, 2 565
SP,35,07803,Brodowski, 25 201
SP,35,07902,Brotas, 23 898
SP,35,08009,Buri, 20 250
SP,35,08108,Buritama, 17 210
SP,35,08207,Buritizal, 4 356
SP,35,08306,Cabrália Paulista, 4 299
SP,35,08405,Cabreúva, 47 011
SP,35,08504,Caçapava, 96 202
SP,35,08603,Cachoeira Paulista, 31 564
SP,35,08702,Caconde, 17 101
SP,35,08801,Cafelândia, 16 654
SP,35,08900,Caiabu, 3 712
SP,35,09007,Caieiras, 95 032
SP,35,09106,Caiuá, 5 466
SP,35,09205,Cajamar, 92 689
SP,35,09254,Cajati, 28 515
SP,35,09304,Cajobi, 9 133
SP,35,09403,Cajuru, 23 830
SP,35,09452,Campina do Monte Alegre, 5 954
SP,35,09502,Campinas,1 139 047
SP,35,09601,Campo Limpo Paulista, 77 632
SP,35,09700,Campos do Jordão, 46 974
SP,35,09809,Campos Novos Paulista, 4 888
SP,35,09908,Cananéia, 12 289
SP,35,09957,Canas, 4 931
SP,35,10005,Cândido Mota, 29 449
SP,35,10104,Cândido Rodrigues, 2 889
SP,35,10153,Canitar, 6 283
SP,35,10203,Capão Bonito, 46 337
SP,35,10302,Capela do Alto, 22 866
SP,35,10401,Capivari, 50 068
SP,35,10500,Caraguatatuba, 134 873
SP,35,10609,Carapicuíba, 386 984
SP,35,10708,Cardoso, 11 345
SP,35,10807,Casa Branca, 28 083
SP,35,10906,Cássia dos Coqueiros, 2 799
SP,35,11003,Castilho, 19 977
SP,35,11102,Catanduva, 115 791
SP,35,11201,Catiguá, 7 003
SP,35,11300,Cedral, 12 618
SP,35,11409,Cerqueira César, 21 469
SP,35,11508,Cerquilho, 44 695
SP,35,11607,Cesário Lange, 19 048
SP,35,11706,Charqueada, 15 535
SP,35,11904,Clementina, 6 982
SP,35,12001,Colina, 18 486
SP,35,12100,Colômbia, 6 629
SP,35,12209,Conchal, 28 101
SP,35,12308,Conchas, 15 232
SP,35,12407,Cordeirópolis, 24 514
SP,35,12506,Coroados, 5 400
SP,35,12605,Coronel Macedo, 4 280
SP,35,12704,Corumbataí, 4 195
SP,35,12803,Cosmópolis, 59 773
SP,35,12902,Cosmorama, 8 719
SP,35,13009,Cotia, 274 413
SP,35,13108,Cravinhos, 33 281
SP,35,13207,Cristais Paulista, 9 272
SP,35,13306,Cruzália, 2 108
SP,35,13405,Cruzeiro, 74 961
SP,35,13504,Cubatão, 112 476
SP,35,13603,Cunha, 22 110
SP,35,13702,Descalvado, 31 756
SP,35,13801,Diadema, 393 237
SP,35,13850,Dirce Reis, 1 620
SP,35,13900,Divinolândia, 11 158
SP,35,14007,Dobrada, 8 759
SP,35,14106,Dois Córregos, 24 510
SP,35,14205,Dolcinópolis, 2 207
SP,35,14304,Dourado, 8 096
SP,35,14403,Dracena, 45 474
SP,35,14502,Duartina, 12 328
SP,35,14601,Dumont, 9 471
SP,35,14700,Echaporã, 6 205
SP,35,14809,Eldorado, 13 069
SP,35,14908,Elias Fausto, 17 699
SP,35,14924,Elisiário, 3 138
SP,35,14957,Embaúba, 2 323
SP,35,15004,Embu das Artes, 250 691
SP,35,15103,Embu-Guaçu, 66 970
SP,35,15129,Emilianópolis, 3 014
SP,35,15152,Engenheiro Coelho, 19 566
SP,35,15186,Espírito Santo do Pinhal, 39 816
SP,35,15194,Espírito Santo do Turvo, 4 157
SP,35,15202,Estrela d'Oeste, 9 417
SP,35,15301,Estrela do Norte, 2 703
SP,35,15350,Euclides da Cunha Paulista, 7 924
SP,35,15400,Fartura, 16 641
SP,35,15509,Fernandópolis, 71 186
SP,35,15608,Fernando Prestes, 5 942
SP,35,15657,Fernão, 1 656
SP,35,15707,Ferraz de Vasconcelos, 179 198
SP,35,15806,Flora Rica, 1 487
